,ID,AWARDS
71971,5107,[]
71972,927379,[]
71973,1169059,[]
71974,326448,[]
71975,4979,[]
71976,382180,[]
71977,5093,[]
71978,389948,[]
71979,5052,[]
71980,4978,[]
71981,358037,[]
71982,4911,[]
71983,5051,[]
71984,5050,[]
71985,434337,[]
71986,4976,[]
71987,5049,[]
71988,5005,[]
71989,275524,[]
71990,391105,[]
71991,53496,[]
71992,4975,['Tasmania First-Class Career Span: 1898-1905']
71993,490644,[]
71994,325686,[]
71995,5008,[]
71996,4973,['Tasmania First-Class Career Span: 1893-96']
71997,4974,['Tasmania First-Class Career Span: 1851-52']
71998,333840,[]
71999,368163,[]
72000,5104,[]
72001,943421,[]
72002,5112,[]
72003,382097,[]
72004,333785,[]
72005,605570,[]
72006,212637,[]
72007,1089962,[]
72008,1126066,[]
72009,4971,['Wisden Cricketer of the Year 1955']
72010,4972,['Tasmania First-Class Career Span: 1972-78']
72011,233648,[]
72012,272382,[]
72013,483111,[]
72014,4970,[]
72015,548531,[]
72016,4969,[]
72017,317105,[]
72018,546625,[]
72019,4942,[]
72020,4968,[]
72021,557297,[]
72022,4967,[]
72023,4966,[]
72024,325595,[]
72025,372368,[]
72026,5006,[]
72027,927371,[]
72028,1164562,[]
72029,270112,[]
72030,5048,[]
72031,5014,[]
72032,381512,[]
72033,5047,[]
72034,4965,['Tasmania First-Class Career Span: 1950-51']
72035,942821,[]
72036,586720,[]
72037,5046,[]
72038,5017,[' ']
72039,233646,[]
72040,826919,[]
72041,931603,[]
72042,4964,[]
72043,4962,['Tasmania First-Class Career Span: 1898-1908']
72044,1160371,[]
72045,338415,[]
72046,4961,['Tasmania First-Class Career Span: 1976-80']
72047,4960,[]
72048,922295,[]
72049,4959,[]
72050,4958,[]
72051,4957,[]
72052,4956,[]
72053,5045,[]
72054,5085,[]
72055,5105,[]
72056,324081,[]
72057,4955,[]
72058,4954,[]
72059,1164876,[]
72060,422016,[]
72061,288491,[]
72062,4953,['Tasmania First-Class Career Span: 1857-58']
72063,317455,[]
72064,4918,"['Played for Alex Cricket Club (Harare, Zimbabwe)']"
72065,5101,[]
72066,597023,[]
72067,4951,[]
72068,4952,"['Father of MA Dive (NSW Women 1933-51, Australia Women 1947-51)']"
72069,53495,[]
72070,5096,[]
72071,5044,[]
72072,4949,[]
72073,679173,[]
72074,4948,[]
72075,5043,[]
72076,379518,[]
72077,268897,[]
72078,252660,[]
72079,233640,[]
72080,4947,[]
72081,5012,[]
72082,4945,[]
72083,781561,[]
72084,5090,[]
72085,288335,[]
72086,5042,[]
72087,419650,[]
72088,1138049,[]
72089,5041,[]
72090,5040,[]
72091,5039,[]
72092,4944,[]
72093,4943,[]
72094,334360,[]
72095,272260,[]
72096,579152,[]
72097,472187,[]
72098,5038,[]
72099,5081,"['Northern Territory Primary Schools, Jan 2000', 'Northern Territory Under-15s v Far North Queensland Under-15s, 2000', 'Darwin to Bunderberg, Jan 2001', 'Northern Territoru Combined Under-15s 2000/01', 'Club: Palmerston', ""Schools: Sacred Heart Primary; St John's College""]"
72100,5091,[]
72101,5003,[]
72102,537427,[]
72103,5037,[]
72104,553817,[]
72105,4941,[]
72106,5095,[]
72107,288406,[]
72108,5079,"['Brother of ', ' (ACT Under-19s)', 'Australian Capital Territory Under-15s 2000/01', 'Clubs: Canberra Grammar (ACT Junior Cricket Association)', 'Schools: Telopea Park; Canberra Grammar', 'Plays Golf and Rugby']"
72109,4939,"['Brother of ', ' (ACT Under-15s)', 'Australian Capital Territory Under-19s 1999/00']"
72110,53494,[]
72111,5036,[]
72112,927359,[]
72113,381292,[]
72114,5089,[]
72115,1124286,[]
72116,5035,[]
72117,5034,[]
72118,281849,[]
72119,5019,['Club: Valley']
72120,4938,['Tasmania First-Class Career Span: 1985-86']
72121,4937,[]
72122,334384,[]
72123,5033,[]
72124,326467,[]
72125,1171116,[]
72126,5078,[]
72127,5011,[]
72128,4936,[]
72129,927381,[]
72130,272426,[]
72131,650719,[]
72132,4934,[]
72133,334359,[]
72134,5032,[]
72135,326678,[]
72136,334383,[]
72137,5099,[]
72138,5031,[]
72139,4932,[]
72140,267041,[]
72141,5084,[]
72142,5108,[]
72143,272273,[]
72144,4930,"['According to feedback posted on Cricinfo in January 2008, Deane was:', '""The very first cricketer/film actor. Sydney Deane kept wicket in two first-class matches for New South Wales in 1889-90, and should have made the 1890 Australian team to England (the non-keeping Tasmanian, Ken Burn was famously and accidentally chosen instead). Deane, who also played rugby for New South Wales, then pursued a career as a singer and actor in comic opera. That took him to New York, where he worked in musicals on Broadway. In 1914, he turned up in Hollywood, where he appeared in at least 43 films, many acting with Lon Chaney and many directed by Cecil B. de Mille. His last (known) film was D. W. Griffith\'s classic, ', ', made in 1924. Deane kept playing cricket in both New York and California.']"
72145,4929,[]
72146,53493,[]
72147,334358,[]
72148,233479,[]
72149,4931,[]
72150,316730,[]
72151,53591,[]
72152,5098,[]
72153,500182,[]
72154,225719,[]
72155,5030,[]
72156,5029,[]
72157,5106,[]
72158,270460,[]
72159,4928,[]
72160,927375,[]
72161,858989,[]
72162,588207,[]
72163,5028,[]
72164,5027,[]
72165,1171104,[]
72166,53492,[]
72167,333836,[]
72168,5077,['Commonwealth Bank Cricket Academy 2002']
72169,437276,[]
72170,351930,[]
72171,4926,"['ACT Debut: 1996/97', 'Club: South Canberra']"
72172,288324,[]
72173,381265,[]
72174,4925,['Club: Valley']
72175,275579,[]
72176,389596,[]
72177,4912,[]
72178,5026,[]
72179,311932,[]
72180,330195,[]
72181,4923,[]
72182,4922,[]
72183,252548,[]
72184,4920,['Tasmania First-Class Career Span: 1912-15']
72185,317062,[]
72186,453122,[]
72187,4919,['Tasmania First-Class Career Span: 1923-36']
72188,1171119,[]
72189,5018,"['Queensland Primary Schools 1996/97', 'Queensland Under-17s 1999/00 and 2000/01', 'Queensland Under-19s 2000/01 and 2001/02', 'Australia Under-17s 2000/01', 'Club: Beenleigh-Logan', 'Schools: Ormean State School; Helensvale High School', 'Plays Indoor cricket (Queensland rep) and soccer (South Coast)']"
72190,5102,[]
72191,5075,[]
72192,5025,[]
72193,53596,[]
72194,4917,[]
72195,4916,[]
72196,4915,[]
72197,4914,['Tasmania First-Class Career Span: 1933-34']
72198,409165,[]
72199,333828,[]
72200,311915,[]
72201,4913,['Tasmania First-Class Career Span: 1924-26']
72202,270960,[]
72203,366044,[]
72204,5010,[]
72205,1076377,[]
72206,333867,[]
72207,4909,['Tasmania First-Class Career Span: 1870-84']
72208,270492,[]
72209,4908,['Tasmania First-Class Career Span: 1974-75']
72210,4907,[]
72211,5024,[]
72212,4906,['Australia Under-19s ']
72213,375649,[]
72214,4910,['Tasmania First-Class Career Span: 1921-27']
72215,4904,['Tasmania First-Class Career Span: 1949-56']
72216,376205,[]
72217,4903,[]
72218,326117,[]
72219,499083,[]
72220,4902,['Wisden Cricketer of the Year 1962']
72221,5023,[]
72222,892749,[]
72223,262158,[]
72224,5086,[]
72225,5009,[]
72226,5022,[]
72227,381215,[]
72228,626899,[]
72229,215153,[]
72230,5015,[]
72231,1148573,[]
72232,1128781,[]
72233,4900,[]
72234,4899,[]
72235,4897,['Wisden Cricketer of the Year 1900']
72236,5021,[]
72237,1142971,[]
72238,5113,[]
72239,4895,[]
72240,4894,[]
72241,53418,[]
72242,588096,[]
72243,5083,[]
72244,5097,[]
72245,5020,[]
72246,288322,[]
72247,333838,[]
72248,4893,['Tasmania First-Class Career Span: 1868-69']
72249,270940,[]
72250,388852,[]
72251,4892,[]
72252,931643,[]
72253,4891,[]
72254,53491,[]
72255,884089,[]
72256,1019793,[]
72257,324337,[]
72258,5110,[]
72259,389855,[]
72260,5088,['Club: Northern Districts']
72261,4890,"[""Australia 'A' 2000/01 (v "", ')']"
72262,366550,[]
72263,589641,[]
72264,381208,[]
72265,275516,[]
72266,1126694,[]
72267,366428,[]
72268,5191,[]
72269,358079,[]
72270,434806,[]
72271,434069,[]
72272,5151,"['Club: Walkerston, Mackay']"
72273,358034,[]
72274,5149,[]
72275,256172,[]
72276,5190,[]
72277,5189,[]
72278,5192,[]
72279,5195,[]
72280,1088612,[]
72281,5188,[]
72282,5187,[]
72283,410418,[]
72284,5186,[]
72285,5147,[]
72286,5185,[]
72287,5206,[]
72288,5145,"['ACT Debut: 1987/88', 'Club: Weston Creek']"
72289,270110,[]
72290,553796,[]
72291,5144,['Tasmania First-Class Career Span: 1868-69']
72292,5184,[]
72293,5143,[]
72294,5142,['Tasmania First-Class Career Span: 1857-58']
72295,333774,[]
72296,381511,[]
72297,323788,[]
72298,275431,[]
72299,5183,[]
72300,453119,[]
72301,5182,[]
72302,53597,[]
72303,5155,[]
72304,5159,"['Club: Mosman', 'Australian Under-17 Development Squad, 1999-2000']"
72305,5181,[]
72306,333637,[]
72307,5154,[]
72308,5202,[]
72309,5180,[]
72310,324133,[]
72311,5179,[]
72312,5178,[]
72313,495093,[]
72314,374935,[]
72315,325145,[]
72316,5205,[]
72317,389598,[]
72318,389852,[]
72319,5141,[]
72320,5140,[]
72321,5139,[]
72322,5137,"['Played Grade cricket for Petersham-Marrickville (Sydney)', 'Umpiring first-class debut: 1982-83', 'Joined National Umpires panel: 1993-94']"
72323,508178,[]
72324,5177,[]
72325,5152,[]
72326,53498,[]
72327,5136,[]
72328,271721,[]
72329,5135,[]
72330,5201,[]
72331,5176,[]
72332,5175,[]
72333,5157,[]
72334,826915,[]
72335,5174,[]
72336,5134,[]
72337,5173,[]
72338,5172,[]
72339,5153,[]
72340,5133,['Tasmania First-Class Career Span: 1945-46']
72341,5204,[]
72342,324095,[]
72343,5132,['Tasmania First-Class Career Span: 1908-14']
72344,53638,[]
72345,5131,['Tasmania First-Class Career Span: 1945-46']
72346,5130,['Wisden Cricketer of the Year 1998']
72347,5171,[]
72348,5170,[]
72349,333865,[]
72350,437239,[]
72351,5196,"['Brother of ', ' (Western Australia Country)']"
72352,5193,"['Brother of ', ' (Western Australia Contry)']"
72353,5148,[]
72354,325635,[]
72355,5200,[]
72356,5128,['Australian Cricket Academy 1996']
72357,5169,[]
72358,5199,[]
72359,5127,[]
72360,382373,[]
72361,5168,[]
72362,772979,[]
72363,5126,[]
72364,333773,[]
72365,270991,[]
72366,5124,[]
72367,641419,[]
72368,53497,[]
72369,5167,[]
72370,5122,[]
72371,1088610,[]
72372,5166,[]
72373,5165,[]
72374,390926,[]
72375,453703,[]
72376,1130754,[]
72377,5164,[]
72378,5163,[]
72379,338429,[]
72380,5162,[]
72381,5197,[]
72382,327667,[]
72383,1160200,[]
72384,5194,[]
72385,256163,[]
72386,5121,[]
72387,5120,[]
72388,53682,[]
72389,5119,[]
72390,826903,[]
72391,5118,[]
72392,5156,[]
72393,5161,[]
72394,5150,[]
72395,5117,[]
72396,420290,[]
72397,5160,['Awarded the Order of Australia Medal on 12 June 2006']
72398,5116,[]
72399,435963,[]
72400,499079,[]
72401,590605,[]
72402,5203,[]
72403,5115,['Tasmania First-Class Career Span: 1889-1908']
72404,5114,[]
72405,386117,[]
72406,589548,[]
72407,270113,[]
72408,5324,[]
72409,5351,[]
72410,275432,[]
72411,53502,[]
72412,5274,[]
72413,275526,[]
72414,5341,[]
72415,858993,[]
72416,5323,[]
72417,5273,['Tasmania First-Class Career Span: 1910-11']
72418,5272,[]
72419,5271,[]
72420,5322,[]
72421,5270,['Tasmania First-Class Career Span: 1904-08']
72422,434987,[]
72423,311746,[]
72424,5269,['Tasmania First-Class Career Span: 1927-29']
72425,5332,"['New South Wales Under-16s 2000/01', 'Club: Northern Districts', 'Schools: St Agathas, Pennent Hills; Oakhill College, Castle Hill']"
72426,5321,[]
72427,1089963,[]
72428,5338,[]
72429,5268,['Australia Under-19s ']
72430,5266,"['Played lower grade cricket for Randwick in the Sydney grade competition.', 'First-class umpiring debut: NSW vs WA at Sydney, 1975-76']"
72431,5264,[]
72432,605391,[]
72433,5263,[]
72434,5325,[]
72435,5277,"['Victoria 1919-20 to 1923-24', 'Western Australia 1924-25 to 1925-26', 'Freemantle was a doctor by profession.']"
72436,5259,['Tasmania First-Class Career Span: 1913-14']
72437,1124288,[]
72438,5320,[]
72439,434082,[]
72440,5258,[]
72441,5257,['Tasmania First-Class Career Span: 1872-73']
72442,5256,[]
72443,434300,[]
72444,5262,['Tasmania First-Class Career Span: 1909-10']
72445,5319,[]
72446,338454,[]
72447,5276,['Commonwealth Bank Cricket Academy 1988']
72448,1168049,[]
72449,5350,[]
72450,5318,[]
72451,434986,[]
72452,5317,[]
72453,326103,[]
72454,726727,[]
72455,930835,[]
72456,410414,[]
72457,5333,['Club:Beenleigh/Logan']
72458,389952,[]
72459,5349,[]
72460,53423,[]
72461,376170,[]
72462,5316,[]
72463,5329,[]
72464,5255,[]
72465,5315,[]
72466,5254,[]
72467,5314,[]
72468,820823,[]
72469,5278,[]
72470,252546,[]
72471,5253,[]
72472,272268,[]
72473,5252,[]
72474,437277,[]
72475,859145,[]
72476,5251,[]
72477,5313,[]
72478,390941,[]
72479,5343,[]
72480,390939,[]
72481,5312,[]
72482,605571,[]
72483,5250,[]
72484,5249,[]
72485,435009,[]
72486,5311,[]
72487,5248,['Australian Cricket Academy 1991']
72488,591665,[]
72489,53678,[]
72490,5339,[]
72491,338450,[]
72492,304339,[]
72493,1169067,[]
72494,325024,[]
72495,5247,['Tasmania First-Class Career Span: 1907-08']
72496,453699,[]
72497,5246,[]
72498,5310,[]
72499,232285,[]
72500,587787,[]
72501,1171113,[]
72502,5245,[]
72503,325023,[]
72504,321313,[]
72505,5309,[]
72506,5308,[]
72507,323795,[]
72508,5280,[]
72509,5244,[]
72510,5307,[]
72511,366553,[]
72512,5243,['Club: University of Queensland']
72513,371623,[]
72514,431592,[]
72515,5337,[]
72516,5242,[]
72517,427800,[]
72518,5306,[]
72519,572748,[]
72520,366470,[]
72521,326462,[]
72522,5241,[]
72523,5240,['Tasmania First-Class Career Span: 1965-66']
72524,275417,[]
72525,629951,[]
72526,324079,[]
72527,5305,[]
72528,5304,[]
72529,5354,[]
72530,1148575,[]
72531,5239,"[' ', ' ', ""Australia 'A' 2000/01 (v "", ')']"
72532,760449,[]
72533,288296,[]
72534,5345,['Commonwealth Bank Cricket Academy 2002']
72535,5237,['Australian Cricket Academy 1992']
72536,5327,[]
72537,5303,[]
72538,53501,[]
72539,389949,[]
72540,5356,[]
72541,5302,[]
72542,5234,[]
72543,53422,"[""Women's International Cricketer of the Year - 2004""]"
72544,5301,[]
72545,5300,[]
72546,5331,"['Brother of Eddie Fitzgibbon (ACT Under-14s)', 'Australian Capital Territory Under-15s 2000/01', 'Clubs: Marist College (ASC)', 'Schools: Chapman Primary; Marist College, Canberra', 'Plays Australian football']"
72547,5299,[]
72548,5233,"['Australian Cricket Academy 1993', 'Western Australia 1993/94 to 1994/95']"
72549,324925,[]
72550,5231,[]
72551,5298,[]
72552,5297,[]
72553,5336,[]
72554,5296,[]
72555,5295,[]
72556,5230,[]
72557,5294,[]
72558,5347,[]
72559,5229,[]
72560,587373,[]
72561,5227,['Tasmania First-Class Career Span: 1913-31']
72562,268571,[]
72563,5738,[]
72564,5921,"['Western Australia Under-17s 2000/01', 'Australia Under-18s 2000/01', 'Club: Subiaco-Floreat', 'Schools: Newman College (primary and secondary)', 'Plays Australian football']"
72565,5737,['Tasmania First-Class Career Span: 1953-64']
72566,5904,[]
72567,327113,[]
72568,5762,[]
72569,453700,[]
72570,5736,['Tasmania First-Class Career Span: 1983-86']
72571,5903,[]
72572,5902,[]
72573,5901,[]
72574,5900,[]
72575,5899,[]
72576,5898,[]
72577,1019805,[]
72578,5735,['Club: Redlands']
72579,333775,[]
72580,5959,[]
72581,820807,[]
72582,5897,[]
72583,5896,[]
72584,5895,[]
72585,5939,['One-Day International Player of the Year - 2006']
72586,472189,[]
72587,5334,"['Australian Twenty20 International Player of the Year - 2014', 'ICC Twenty20 International Performance of the Year 2014']"
72588,5348,[]
72589,304357,[]
72590,5279,[]
72591,53665,[]
72592,376168,[]
72593,5226,['Tasmania First-Class Career Span: 1850-51']
72594,308795,[]
72595,275504,[]
72596,5353,[]
72597,5355,[]
72598,272865,[]
72599,5293,[]
72600,5292,[]
72601,5291,[]
72602,5330,"['Australian Capital Territory Under-15s 2000/01', 'Clubs: Canberra Grammar (ACT Junior Cricket Association)', 'Schools: Canberra Grammar']"
72603,590604,[]
72604,5225,['Wisden Cricketer of the Year 1889']
72605,5290,[]
72606,627584,[]
72607,5223,"['Tasmania First-Class Career Span: 1933-35', 'Knighted in 1982.']"
72608,381266,[]
72609,275713,[]
72610,5222,[]
72611,5289,[]
72612,322200,[]
72613,5221,['Tasmania First-Class Career Span: 1870-78']
72614,5236,[]
72615,437252,[]
72616,272430,[]
72617,5335,[]
72618,5766,['Twenty20 Player of the Year - 2011']
72619,5733,[]
72620,5732,[]
72621,5931,[]
72622,5894,[]
72623,5731,['Tasmania First-Class Career Span: 1951-52']
72624,5893,[]
72625,5933,[]
72626,53608,[]
72627,53674,[]
72628,432165,[]
72629,1162190,[]
72630,268595,[]
72631,53657,[]
72632,5730,[]
72633,784615,[]
72634,5892,[]
72635,5740,"['New South Wales Under-17s 2000/01', 'Australia Under-17s 2000/01', 'Club: Penrith', 'Schools: Cambridge Park Public; Cambridge Park High']"
72636,434086,[]
72637,274179,[]
72638,732483,[]
72639,5942,[]
72640,5729,[]
72641,5728,[]
72642,5793,[]
72643,5727,[]
72644,927367,[]
72645,5968,[]
72646,388855,[]
72647,5891,[]
72648,5909,"['Club: Sutherland', 'Schools: Caringbah Primary;  Woolooware High, where he will be school', 'captain in 2001.']"
72649,5287,[]
72650,53500,[]
72651,366580,[]
72652,270493,[]
72653,53499,[]
72654,1123417,[]
72655,272448,[]
72656,325018,[]
72657,240609,[]
72658,5220,[]
72659,5286,[]
72660,333789,[]
72661,5285,[]
72662,5219,['First-Class debut: 1990-91 v New South Wales at Sydney']
72663,5218,"['Tasmania First-Class Career Span: 1982-90', 'Australian Rebels to South Africa, 1985/86', 'Australian Rebels to South Africa, 1986/87']"
72664,270484,[]
72665,359597,[]
72666,53598,[]
72667,5328,['Club: University of Queensland']
72668,1061527,[]
72669,273004,[]
72670,589640,[]
72671,5217,['Tasmania First-Class Career Span: 1989-92']
72672,5284,[]
72673,5216,['Tasmania First-Class Career Span: 1965-70']
72674,5890,[]
72675,5889,[]
72676,272364,"['Bradman Young Cricketer of the Year - 2009', 'Australian Domestic Player of the Year - 2013']"
72677,270072,[]
72678,5726,['Wisden Cricketer of the Year 1994']
72679,593305,[]
72680,381315,[]
72681,5724,['Wisden Cricketer of the Year 1981']
72682,5722,[]
72683,5721,[]
72684,571761,[]
72685,5945,[]
72686,5720,['Tasmania First-Class Career Span: 1906-12']
72687,5719,['Tasmania First-Class Career Span: 1959-62']
72688,53512,[]
72689,5888,[]
72690,5965,[]
72691,5753,[]
72692,5887,[]
72693,453113,[]
72694,5718,[]
72695,5886,[]
72696,5957,[]
72697,5885,[]
72698,5962,[]
72699,5716,[]
72700,5715,[]
72701,5714,[]
72702,420308,[]
72703,5717,['Tasmania First-Class Career Span: 1894-95']
72704,333647,[]
72705,742525,[]
72706,546626,[]
72707,792131,[]
72708,53628,[]
72709,5215,[]
72710,5283,[]
72711,5214,[]
72712,5213,[]
72713,5352,[]
72714,452864,[]
72715,275674,[]
72716,5261,"['New South Wales Under-17s 1999/00 to 2000/01 (captain 2000/01)', 'Australia Under-17s 2000/01', 'Club: University of Newcastle', 'Schools: Biddabah Public; Merewether High']"
72717,1168687,[]
72718,5282,[]
72719,1074185,[]
72720,5212,[]
72721,1081516,[]
72722,434307,[]
72723,273159,[]
72724,1128749,[]
72725,5211,[]
72726,5210,[]
72727,5209,[]
72728,5281,[]
72729,53420,"['Avril Fahey played international cricket for five years, and managed to squeeze two World Cups into that time. She was part of the Australia squad for two years from 1995 before finally making her debut in February 1997. Later that year she won the World Cup in India, and was part of the side who lost against New Zealand in 2000.', 'Fahey, a right-arm offspinner, had made her debut for Western Australia in 1992-93, and she is still their captain. In 2000/01 she took 6 wickets with best figures of 3/18, and chipped in with 3 catches, all of which helped to propel her into the national side. She proved herself to be a tough competitor and valuable middle order batsman at state level. For Australia she was required to bat in just nine of the 40 ODIs she played, testament to their strong batting. And in that 40-match career she was on the losing side just three times.', 'But her biggest challenge is perhaps yet to come. She and team-mate Angele Gray are riding across Australia to raise money for diabetes work. In 2003, she was diagnosed with Type 1 diabetes and is now determined ""to prove that people with diabetes can achieve anything they want, crazy or otherwise!"" She has taken time out from her work as an occupational therapist to do the ride, although her dream job is to be a restaurant critic.', ' June 2007']"
72730,5346,[]
72731,266213,[]
72732,5208,[]
72733,5207,['Tasmania First-Class Career Span: 1908-23']
72734,5456,[]
72735,5455,[]
72736,358073,[]
72737,338484,[]
72738,323774,[]
72739,5454,[]
72740,5530,[]
72741,5453,[]
72742,858435,[]
72743,389953,[]
72744,5529,[]
72745,5452,[]
72746,5528,[]
72747,5537,[]
72748,327238,[]
72749,5527,[]
72750,5526,[]
72751,5451,[]
72752,366494,[]
72753,381183,[]
72754,5450,[]
72755,959825,[]
72756,5554,[]
72757,5525,[]
72758,5449,[]
72759,5952,[]
72760,325017,[]
72761,5771,['Plays club cricket for Pint (Northern Territory)']
72762,5713,[]
72763,5712,['Tasmania First-Class Career Span: 1969-80']
72764,1169619,[]
72765,5884,[]
72766,536318,[]
72767,358074,[]
72768,5883,[]
72769,5882,[]
72770,5711,['Australian Cricket Academy 1994']
72771,1062336,[]
72772,5881,[]
72773,572745,[]
72774,5880,[]
72775,5710,[]
72776,5879,[]
72777,5878,[]
72778,5877,[]
72779,5876,[]
72780,5875,[]
72781,5769,"['Commenced umpiring in Melbourne, 1990', 'Moved to Queensland in 1992', 'Brisbane third grade debut: 1992/93', 'Brisbane first grade debut: 1995/96', 'First-class Reserve Panel: 1998/99 - 2000/01', 'Occupation: Personal Officer with Queensland State Police']"
72782,5709,['Tasmania First-Class Career Span: 1928-29']
72783,813365,[]
72784,922293,[]
72785,504753,[]
72786,5447,[]
72787,5446,[]
72788,5445,[]
72789,537552,[]
72790,5524,[]
72791,774213,[]
72792,5444,[]
72793,5443,"['Wisden Cricketer of the Year 1931', 'Australian Cricket Hall of Fame 1996']"
72794,5523,[]
72795,53430,[]
72796,334361,[]
72797,326943,[]
72798,5441,[]
72799,271711,[]
72800,5521,[]
72801,5522,[]
72802,437246,[]
72803,5547,[]
72804,5473,[]
72805,389583,[]
72806,489614,[]
72807,589638,[]
72808,5520,[]
72809,275598,[]
72810,5536,[]
72811,437605,[]
72812,5438,['Wisden Cricketer of the Year 1897']
72813,5436,[]
72814,404474,[]
72815,5435,['Wisden Cricketer of the Year 1922']
72816,5433,[]
72817,366049,[]
72818,5874,[]
72819,5914,[' ']
72820,5708,[]
72821,5949,[]
72822,5873,[]
72823,5872,[]
72824,546062,[]
72825,5707,[]
72826,267607,[]
72827,1142972,[]
72828,5871,[]
72829,5706,[]
72830,5705,[]
72831,5870,[]
72832,5869,[]
72833,5953,[]
72834,5868,[]
72835,5867,[]
72836,5703,[]
72837,5954,[]
72838,5702,"[' ', ' ', 'Australia Under-19s ', 'Commonwealth Bank Cricket Academy 1998']"
72839,1062335,[]
72840,5866,[]
72841,5700,['Tasmania First-Class Career Span: 1928-33']
72842,5619,[]
72843,792827,[]
72844,5699,['Tasmania First-Class Career Span: 1965-73']
72845,325875,[]
72846,5697,[]
72847,5432,[]
72848,5430,[]
72849,5429,[]
72850,541778,[]
72851,5428,[]
72852,5427,[]
72853,638150,[]
72854,5519,[]
72855,5426,[]
72856,884087,[]
72857,5518,[]
72858,5517,[]
72859,5425,['Tasmania First-Class Career Span: 1924-37']
72860,787073,[]
72861,1076713,[]
72862,5466,[]
72863,381495,[]
72864,366046,[]
72865,5516,[]
72866,5515,[]
72867,434083,[]
72868,546053,[]
72869,5535,"['Australian Cricket Board Chairman 1986 - 1989', 'ICC President 2000 - 2003']"
72870,5514,[]
72871,271001,[]
72872,267040,[]
72873,5696,"[""Victoria's coach 2002-03 to 2003-04"", 'Information on the David Hookes Foundation is available ']"
72874,5694,[]
72875,5698,[]
72876,5925,['Club: Redlands']
72877,5865,[]
72878,5864,[]
72879,5863,[]
72880,5862,[]
72881,5861,[]
72882,5916,['Club: South Brisbane']
72883,5693,['Tasmania First-Class Career Span: 1990-92']
72884,5860,[]
72885,5859,[]
72886,311921,[]
72887,268544,[]
72888,267036,[]
72889,1126693,[]
72890,389840,[]
72891,53511,[]
72892,275573,[]
72893,434070,[]
72894,381328,[]
72895,5858,[]
72896,225715,[]
72897,382336,[]
72898,922285,[]
72899,442434,[]
72900,327586,[]
72901,5692,[]
72902,5691,[]
72903,230368,[]
72904,334340,[]
72905,5513,[]
72906,5424,[]
72907,53429,[]
72908,5512,[]
72909,580304,[]
72910,5423,[]
72911,5511,[]
72912,5510,[]
72913,604175,[]
72914,774211,[]
72915,5462,[]
72916,922297,[]
72917,5509,[]
72918,580305,[]
72919,333814,[]
72920,5508,[]
72921,433944,[]
72922,324033,[]
72923,5538,[]
72924,546629,[]
72925,5422,[]
72926,358072,[]
72927,5420,"['12th Man for Australia in Tests, 1980/81']"
72928,381306,[]
72929,5548,[]
72930,589545,[]
72931,1146631,[]
72932,5507,[]
72933,380243,[]
72934,5543,[]
72935,338524,[]
72936,316752,[]
72937,5690,[]
72938,5689,[]
72939,1124285,[]
72940,267180,[]
72941,5770,[]
72942,5688,"['Member of the Order of Australia, Jan 2010']"
72943,5857,[]
72944,5686,[]
72945,5856,[]
72946,5685,[]
72947,5683,[]
72948,5682,[]
72949,5681,[]
72950,5963,[]
72951,5679,[]
72952,275658,[]
72953,288484,[]
72954,275435,[]
72955,5910,[]
72956,324024,[]
72957,1148576,[]
72958,1076381,[]
72959,369381,[]
72960,5678,['Australian Cricket Academy 1996']
72961,309080,[]
72962,5906,[]
72963,5672,['Tasmania First-Class Career Span: 1968-72']
72964,470700,[]
72965,5419,[]
72966,5506,[]
72967,5418,['Tasmania First-Class Career Span: 1932-37']
72968,5505,[]
72969,5417,[]
72970,5504,[]
72971,5469,[]
72972,5464,[]
72973,500267,[]
72974,53428,['Club: Bankstown']
72975,5416,[]
72976,53426,"['Western Australia Women 1985/86 - 1996/97; 1999/2000', 'Victoria Women 1997/98 - 1998/99']"
72977,5503,[]
72978,5415,[]
72979,5457,[]
72980,288434,[]
72981,5414,[]
72982,5413,['Tasmania First-Class Career Span: 1948-49']
72983,5412,[]
72984,5502,[]
72985,5544,[]
72986,53513,[]
72987,5501,[]
72988,358165,[]
72989,5468,[]
72990,338467,[]
72991,53673,[]
72992,5409,['Tasmania First-Class Career Span: 1951-52']
72993,5546,[]
72994,5671,[]
72995,5670,[]
72996,5922,"['Australian Capital Territory Under-14s', 'Australian Capital Territory Under-15s 2000/01', 'Clubs: Eastlake', 'Schools: Melrae Primary; Uki Public School', 'Plays soccer, swimming, track sprinter']"
72997,5936,[]
72998,5855,[]
72999,5674,[]
73000,779929,[]
73001,788473,[]
73002,5854,[]
73003,5623,['Club: University of New South Wales']
73004,5669,[]
73005,5853,[]
73006,5852,[]
73007,434978,[]
73008,5932,[]
73009,5851,[]
73010,5668,['Tasmania First-Class Career Span: 1952-61']
73011,5667,[]
73012,410976,[]
73013,5926,"['New South Wales Under-16s 2000/01', 'New South Wales Under-17s 2001/02', 'Club: University', 'Schools: Holy Family, Lindfield; St Ignatius College, Riverview']"
73014,275484,[]
73015,434328,[]
73016,944419,[]
73017,324096,[]
73018,368167,[]
73019,774217,[]
73020,5850,[]
73021,53510,[]
73022,53509,[]
73023,5408,['Tasmania First-Class Career Span: 1922-23']
73024,5407,['Tasmania First-Class Career Span: 1978-86']
73025,5545,[]
73026,5557,[]
73027,5500,[]
73028,5499,[]
73029,5498,[]
